benchmark_version	record_id	paper_id	title	year	doi	url	block	field	field_description	value_type	source_path	source_sha256	reviewer_1_decision	reviewer_1_value_json	reviewer_1_quote	reviewer_1_location	reviewer_1_reviewer	reviewer_1_date	reviewer_2_decision	reviewer_2_value_json	reviewer_2_quote	reviewer_2_location	reviewer_2_reviewer	reviewer_2_date	adjudicated_decision	adjudicated_value_json	adjudicated_quote	adjudicated_location	adjudicated_reviewer	adjudicated_date	notes
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	G	culture_format	Dominant process format for the key result.	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	G	bioreactor_type	Spinner flask, stirred tank, rocking bag, hollow fiber, perfusion chamber, or none.	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	G	process_mode	How media/culture flow are operated.	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	G	scale_level	Well plate, flask, mL bioreactor, liter scale, pilot concept...	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	G	process_control_variables	pH, DO, agitation, shear, flow rate, seeding density, feed schedule...	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	G	scale_up_relevance	What genuinely informs scale-up vs. rhetorical mention.	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	G	manufacturing_relevance_note	Manufacturable, fragile, expensive, or conceptual only?	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	H	structured_product_goal	Fiber bundle, steak-like tissue, fat inclusion, layered construct...	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	H	muscle_formation_strategy	Differentiation, alignment cues, fusion support, strain, electrical cues...	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	H	fat_integration_strategy	How fat is introduced, matured, co-cultured, layered, blended.	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	H	co_culture_or_assembly_strategy	How multiple cell types / tissue parts are assembled.	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	H	alignment_or_texture_strategy	Grooves, fibers, strain, printing path, molding...	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	H	post_processing_if_any	Harvesting, compression, cooking tests, blending, seasoning, enzymatic treatment...	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	I	main_readouts	Top-level measurements the paper revolves around.	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	I	proliferation_metrics	Cell count, DNA, metabolic assay, doubling time, EdU/Ki67, VCD...	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	I	differentiation_metrics	Fusion index, adipogenic staining, marker genes, differentiation rate...	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	I	maturation_metrics	Late markers, sarcomere organization, contractility, lipid maturation...	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	I	scaffold_performance_metrics	Mechanical tests, pore analysis, degradation, attachment, infiltration depth...	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	I	texture_or_quality_metrics	TPA, chewiness, color, WHC, sensory proxies, flavor-relevant outputs...	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	I	omics_or_systems_data	Transcriptomics, proteomics, metabolomics, systems modeling...	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	I	food_relevant_metrics	Edibility, safety, composition, nutrition, sensory, consumer translation.	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	J	has_extractable_quant_data	Numbers that can realistically be tabulated for modeling?	str | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	J	extractable_variables	growth rate, stiffness, pore size, serum %, GF concentration, lipid content...	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
medium-fulltext-v1	R016	development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov	Development of a Chemically Defined Medium for in vitro Expansion of Primary Bovine Satellite Cells	2022	10.3389/fbioe.2022.895289	https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2022.895289/full	J	key_numeric_results	Most important numeric findings, with comparison context. Preserve original units.	typing.List[str] | None	data/papers/development-of-a-chemically-defined-medium-for-in-vitro-expansion-of-primary-bov/fulltext.txt	25fabce9211fbb531fbcc7051ccc945bc92347b70c078c8934d7f71a6ef8a17a																			
